,Arm_ID,Point number,Move duration,Success,Manipulability - mu,Manipulability - jacobian,Manipulability - cur pose,Manipulability - roni,Mid joint proximity,Max Mid joint proximity,Sum Mid joint proximity,Sum Mid joint proximity- all joints
47230,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_3,1,5.26207709312439,True,0.418,"[[ 0.00000000e+00  1.30038596e-01 -6.61161517e-03  4.26933163e-01
   1.55273069e-01]
 [ 1.00000000e+00  1.02729012e+00  1.12979547e-02  3.18816351e-01
  -2.68282596e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.31092200e-01  4.04103482e-02
  -3.83699456e-03]
 [ 0.00000000e+00  0.00000000e+00  8.63075135e-01  2.83676071e-01
   8.65469421e-01]
 [ 0.00000000e+00  0.00000000e+00  5.05075549e-01 -4.84746814e-01
   5.00951297e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89662477e-12  8.27374409e-01
  -3.23725244e-03]]",[ 0.15250781 -1.04132683 -2.54521301 -1.57656018 -2.15479047  1.04985633],0.0,[0.079 0.014 0.082 0.031 0.059],0.08199999999999999,0.172,0.265
47231,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_3,2,1.8186941146850584,True,0.364,"[[ 0.00000000e+00  5.49083313e-01  5.52764697e-03  5.39866742e-01
   3.46916084e-02]
 [ 1.00000000e+00  8.91298419e-01 -4.43455048e-02  1.26829106e-01
  -3.08051852e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.55113456e-01  3.27258958e-02
  -7.40612811e-04]
 [ 0.00000000e+00  0.00000000e+00  9.92320619e-01  5.99371726e-02
   9.93695324e-01]
 [ 0.00000000e+00  0.00000000e+00  1.23692313e-01 -4.80845501e-01
   1.11921906e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89652763e-12  8.74754331e-01
  -6.56429211e-03]]",[ 0.55307854 -1.44678641 -2.63572492 -1.58434347 -2.07423603  1.46345273],0.0,[0.009 0.027 0.088 0.032 0.054],0.08800000000000001,0.174,0.21
47232,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_3,3,1.7358880043029783,True,0.316,"[[ 0.00000000e+00  5.70399008e-01  1.31631213e-02  5.66181628e-01
   3.55081599e-02]
 [ 1.00000000e+00  8.95751902e-01 -1.03635383e-01  1.34373640e-01
  -3.07942522e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.78719027e-01  2.73774924e-02
  -3.25169412e-03]
 [ 0.00000000e+00  0.00000000e+00  9.92030053e-01  5.09229229e-02
   9.93398744e-01]
 [ 0.00000000e+00  0.00000000e+00  1.26001483e-01 -4.00924407e-01
   1.14600150e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89652763e-12  9.14694745e-01
  -5.07357310e-03]]",[ 0.55978413 -1.44445903 -2.72554829 -1.58335049 -1.9763219   1.46576812],0.0,[0.008 0.026 0.094 0.032 0.049],0.094,0.175,0.209
47233,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_3,4,2.0197410583496094,True,0.21600000000000003,"[[ 0.00000000e+00  7.97199456e-01 -2.96275706e-02  6.37879920e-01
  -4.19252721e-02]
 [ 1.00000000e+00  7.23479436e-01 -2.41159901e-01 -1.31269370e-02
  -3.07151851e-01]
 [ 0.00000000e+00  0.00000000e+00 -7.03031145e-01  1.41905374e-02
  -1.08485877e-04]
 [ 0.00000000e+00  0.00000000e+00  9.92537757e-01 -2.61031703e-02
   9.90808342e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.21937695e-01 -2.12472297e-01
  -1.35241218e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663605e-12  9.76818380e-01
  -2.93992556e-03]]",[ 0.79096955 -1.69303824 -2.92585326 -1.58453025 -1.78616604  1.70871604],0.0,[0.    0.036 0.108 0.032 0.04 ],0.10800000000000001,0.18000000000000002,0.21600000000000003
47234,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_3,5,1.7129878997802734,True,0.133,"[[ 0.00000000e+00  5.22937529e-01  5.70450852e-02  6.19592861e-01
   7.50636935e-02]
 [ 1.00000000e+00  9.76574070e-01 -2.90584001e-01  2.31147756e-01
  -3.00773475e-01]
 [ 0.00000000e+00  0.00000000e+00 -7.01265533e-01  1.53023851e-02
  -8.71074384e-04]
 [ 0.00000000e+00  0.00000000e+00  9.81270475e-01  2.71566198e-02
   9.70220488e-01]
 [ 0.00000000e+00  0.00000000e+00  1.92635031e-01 -1.38334077e-01
   2.42115921e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89641661e-12  9.90013233e-01
   7.21704857e-03]]",[ 0.55449912 -1.37694956 -3.00014702 -1.51957992 -1.70924896  1.33553175],0.0,[0.008 0.024 0.114 0.029 0.037],0.114,0.18000000000000002,0.212
47235,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_3,6,6.2597479820251465,True,0.10300000000000001,"[[ 0.00000000e+00  5.71262978e-01  6.66295376e-02  7.07024922e-01
   1.90498831e-02]
 [ 1.00000000e+00  8.55463466e-01 -4.22906980e-01  1.18605877e-01
  -3.09410005e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.97439343e-01 -3.36677041e-04
   1.59704098e-03]
 [ 0.00000000e+00  0.00000000e+00  9.87815176e-01 -7.34553796e-03
   9.98098648e-01]
 [ 0.00000000e+00  0.00000000e+00  1.55631549e-01  4.66231552e-02
   6.14744246e-02]
 [ 0.00000000e+00  1.00000000e+00  4.89663561e-12  9.98885541e-01
   4.47042197e-03]]",[ 0.58265445 -1.41452957  3.09437685 -1.66565434 -1.5289443   1.51239172],0.0,[0.006 0.025 0.121 0.035 0.03 ],0.121,0.18600000000000003,0.217
47236,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_3,7,1.6170151233673096,True,0.09300000000000001,"[[ 0.00000000e+00  7.72242881e-01 -5.34543738e-02  7.29954277e-01
  -6.33162715e-02]
 [ 1.00000000e+00  6.73082814e-01 -4.63139317e-01 -7.60514522e-02
  -3.03461948e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.89976903e-01 -8.33536036e-04
   1.37696532e-03]
 [ 0.00000000e+00  0.00000000e+00  9.93405218e-01  1.16741009e-02
   9.78885476e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.14656329e-01  1.01146730e-01
  -2.04198939e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663692e-12  9.94803023e-01
   9.27464725e-03]]",[ 0.79356488 -1.68570537  3.03959771 -1.66201304 -1.47366452  1.77991909],0.0,[0.    0.036 0.117 0.035 0.028],0.11699999999999999,0.18000000000000002,0.21600000000000003
47237,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_3,8,1.633249044418335,True,0.174,"[[ 0.00000000e+00  6.27605046e-01  2.58353286e-02  7.51273204e-01
   2.01558521e-02]
 [ 1.00000000e+00  8.68137577e-01 -5.24339806e-01  1.22762209e-01
  -3.09343398e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.69567740e-01 -1.64111697e-02
   6.35327446e-04]
 [ 0.00000000e+00  0.00000000e+00  9.98788335e-01 -9.26187730e-03
   9.97879841e-01]
 [ 0.00000000e+00  0.00000000e+00  4.92124087e-02  1.87974034e-01
   6.50125134e-02]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12  9.82130327e-01
  -3.03261562e-03]]",[ 0.66347341 -1.52156403  2.95226147 -1.55468201 -1.3835386   1.50636444],0.0,[0.002 0.029 0.11  0.031 0.024],0.11,0.165,0.196
47238,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_3,9,1.6278638839721682,True,0.26,"[[ 0.00000000e+00  4.51944737e-01  1.27401196e-01  7.34541542e-01
   7.73496313e-02]
 [ 1.00000000e+00  9.70402399e-01 -5.44399686e-01  2.64543349e-01
  -3.00173629e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.61176027e-01 -2.21673520e-02
  -3.58147633e-03]
 [ 0.00000000e+00  0.00000000e+00  9.73692741e-01 -5.43770822e-02
   9.68336169e-01]
 [ 0.00000000e+00  0.00000000e+00  2.27864974e-01  2.32359407e-01
   2.49589335e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89664559e-12  9.71108768e-01
  -5.49797791e-03]]",[ 0.47071437 -1.34091192  2.90063029 -1.54775523 -1.31834189  1.31159787],0.0,[0.017 0.023 0.107 0.03  0.022],0.107,0.159,0.199
47239,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_3,10,2.0341219902038574,True,0.243,"[[ 0.00000000e+00  8.83880043e-01 -1.95674752e-01  7.54172299e-01
  -1.12928131e-01]
 [ 1.00000000e+00  5.33811763e-01 -5.45774909e-01 -2.17376716e-01
  -2.88694745e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.51864827e-01 -1.38656851e-02
   1.60671897e-03]
 [ 0.00000000e+00  0.00000000e+00  9.41328667e-01  9.03490585e-02
   9.31271519e-01]
 [ 0.00000000e+00  0.00000000e+00 -3.37491244e-01  2.52001082e-01
  -3.64239385e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89641661e-12  9.63500131e-01
   7.93898629e-03]]",[ 0.87833769 -1.91504682  2.87057938 -1.60045609 -1.30507966  1.93845102],0.0,[0.004 0.046 0.104 0.032 0.022],0.10400000000000001,0.158,0.20800000000000002
47240,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_5,1,3.3626129627227783,True,0.402,"[[ 0.00000000e+00  7.08094360e-02  2.29324464e-03  2.76256688e-01
  -2.91793648e-01]
 [ 1.00000000e+00  9.55314149e-01  3.29292695e-03 -2.62909112e-01
  -4.18245474e-01]
 [ 0.00000000e+00  0.00000000e+00  4.87842012e-01  4.83484827e-02
   5.21445600e-03]
 [ 0.00000000e+00  0.00000000e+00  8.20611532e-01 -3.66411261e-01
   8.20135900e-01]
 [ 0.00000000e+00  0.00000000e+00 -5.71486408e-01 -5.26139034e-01
  -5.72168352e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12 -7.67411562e-01
   6.94639572e-04]]",[ 0.07880896 -2.17911238 -0.69600214 -1.56971291  2.25657357  2.1779302 ],0.0,[0.1   0.06  0.006 0.031 0.064],0.064,0.10099999999999999,0.261
47241,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_5,2,5.336477041244507,True,0.44799999999999995,"[[ 0.00000000e+00  5.44717337e-01  6.13965667e-04  3.36529979e-01
   2.01848645e-03]
 [ 1.00000000e+00  8.26495262e-01 -7.03754747e-02  5.39430393e-02
  -5.09996002e-01]
 [ 0.00000000e+00  0.00000000e+00 -5.51906796e-01  5.18216101e-02
   5.96853700e-05]
 [ 0.00000000e+00  0.00000000e+00  9.99961947e-01  6.21744890e-03
   9.99980443e-01]
 [ 0.00000000e+00  0.00000000e+00  8.72381045e-03 -7.12671642e-01
   3.95720343e-03]
 [ 0.00000000e+00  1.00000000e+00  4.89641661e-12  7.01470223e-01
  -4.84288645e-03]]",[ 0.53212519 -1.56207241 -2.34825463 -1.57759152 -2.36423984  1.5630906 ],0.0,[0.011 0.031 0.07  0.032 0.071],0.071,0.17300000000000001,0.215
47242,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_5,3,1.709730863571167,True,0.43,"[[ 0.00000000e+00  5.37555208e-01  9.15632215e-03  3.72825853e-01
   3.30014460e-02]
 [ 1.00000000e+00  8.61136149e-01 -1.30822039e-01  8.22629441e-02
  -5.08930020e-01]
 [ 0.00000000e+00  0.00000000e+00 -5.96367777e-01  4.60119057e-02
  -1.06741400e-03]
 [ 0.00000000e+00  0.00000000e+00  9.97559615e-01  4.43093695e-02
   9.97894818e-01]
 [ 0.00000000e+00  0.00000000e+00  6.98198658e-02 -6.33075373e-01
   6.47170595e-02]
 [ 0.00000000e+00  1.00000000e+00  4.89663854e-12  7.72820970e-01
  -4.19930840e-03]]",[ 0.54060325 -1.50091961 -2.45407063 -1.57741338 -2.25621462  1.50536586],0.0,[0.01  0.029 0.076 0.032 0.064],0.076,0.172,0.21100000000000002
47243,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_5,4,1.9257819652557373,True,0.414,"[[ 0.00000000e+00  7.37174179e-01 -2.65914437e-02  4.54487871e-01
  -5.88895876e-02]
 [ 1.00000000e+00  7.44656053e-01 -2.41421438e-01  1.30958438e-02
  -5.06584949e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.51215432e-01  3.50292568e-02
   1.92516835e-03]
 [ 0.00000000e+00  0.00000000e+00  9.93988646e-01 -5.33485855e-02
   9.93303791e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.09483206e-01 -4.84347235e-01
  -1.15482581e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89674967e-12  8.73247780e-01
  -3.36939465e-03]]",[ 0.73011643 -1.68049944 -2.63262453 -1.57771113 -2.08352915  1.68314983],0.0,[0.    0.036 0.088 0.032 0.055],0.08800000000000001,0.175,0.21100000000000002
47244,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_5,5,1.7338109016418457,True,0.309,"[[ 0.00000000e+00  4.49992599e-01  7.38254117e-02  4.59791618e-01
   1.20478328e-01]
 [ 1.00000000e+00  9.59075772e-01 -2.88015665e-01  1.82053261e-01
  -4.95564820e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.74036428e-01  2.82654115e-02
  -6.94127384e-04]
 [ 0.00000000e+00  0.00000000e+00  9.68683897e-01  1.02741766e-01
   9.71679308e-01]
 [ 0.00000000e+00  0.00000000e+00  2.48297216e-01 -4.00827268e-01
   2.36235936e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89641661e-12  9.10374445e-01
  -5.64849275e-03]]",[ 0.4532049  -1.3198743  -2.71498442 -1.58444753 -1.99600841  1.33176145],0.0,[0.02  0.022 0.093 0.032 0.05 ],0.09300000000000001,0.175,0.21700000000000005
47245,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_5,6,1.7332000732421875,True,0.278,"[[ 0.00000000e+00  6.49338369e-01  1.61565677e-02  5.26173629e-01
   2.92967738e-02]
 [ 1.00000000e+00  8.61092772e-01 -3.59180056e-01  1.01193025e-01
  -5.09157605e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.87376822e-01  2.70789044e-02
   4.81499376e-04]
 [ 0.00000000e+00  0.00000000e+00  9.98989851e-01  1.48313969e-02
   9.98338875e-01]
 [ 0.00000000e+00  0.00000000e+00  4.49363678e-02 -3.29719907e-01
   5.74482578e-02]
 [ 0.00000000e+00  1.00000000e+00  4.89674967e-12  9.43962294e-01
   4.38055009e-03]]",[ 0.61885296 -1.52584482 -2.8052326  -1.55752369 -1.90807306  1.51704387],0.0,[0.004 0.029 0.1   0.031 0.046],0.1,0.177,0.21
47246,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_5,7,1.836905002593994,True,0.22699999999999998,"[[ 0.00000000e+00  8.23847471e-01 -7.60368796e-02  6.00788451e-01
  -9.72784932e-02]
 [ 1.00000000e+00  6.81379665e-01 -4.53411812e-01 -4.17725396e-02
  -5.00608085e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.99808369e-01  1.12863463e-02
   5.33288624e-03]
 [ 0.00000000e+00  0.00000000e+00  9.86228265e-01 -3.15035805e-02
   9.81615829e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.65389868e-01 -1.87857466e-01
  -1.90801615e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89641661e-12  9.81690938e-01
  -5.01083824e-03]]",[ 0.82805477 -1.73694964 -2.94994085 -1.59710564 -1.77284038  1.76854299],0.0,[0.001 0.038 0.11  0.032 0.04 ],0.11,0.182,0.221
47247,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_5,8,1.7202892303466797,True,0.094,"[[ 0.00000000e+00  7.02385716e-01 -3.86927110e-03  6.41489480e-01
   3.66876091e-02]
 [ 1.00000000e+00  8.70298451e-01 -5.26215635e-01  1.21107555e-01
  -5.08677362e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.95967585e-01  1.24899364e-02
   1.16641817e-03]
 [ 0.00000000e+00  0.00000000e+00  9.99972968e-01 -7.26325590e-04
   9.97377015e-01]
 [ 0.00000000e+00  0.00000000e+00 -7.35281554e-03 -9.87792971e-02
   7.19524022e-02]
 [ 0.00000000e+00  1.00000000e+00  4.89663866e-12  9.95109101e-01
   7.87032111e-03]]",[ 0.66805719 -1.57814921 -3.04264933 -1.49103813 -1.67171432  1.50360314],0.0,[0.001 0.032 0.117 0.028 0.035],0.11699999999999999,0.18000000000000002,0.213
47248,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_5,9,5.051830053329468,True,0.495,"[[ 0.00000000e+00  2.82355768e-01 -4.65394979e-01  3.91952784e-01
  -4.19688571e-01]
 [ 1.00000000e+00  1.04017551e+00 -3.17205811e-01 -6.97220545e-01
  -2.89744771e-01]
 [ 0.00000000e+00  0.00000000e+00  7.00490976e-01 -1.36794186e-02
  -3.07752786e-03]
 [ 0.00000000e+00  0.00000000e+00  5.63204767e-01  1.61140118e-01
   5.68131046e-01]
 [ 0.00000000e+00  0.00000000e+00 -8.26317367e-01  1.09830540e-01
  -8.22937241e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12 -9.80801262e-01
   1.18786786e-03]]",[ 0.27601802 -2.54333358  0.19626761 -1.57688768  1.38056668  2.5314258 ],0.0,[0.05  0.082 0.    0.031 0.024],0.031,0.055,0.187
47249,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_x_0_5,10,4.639365911483765,True,0.257,"[[ 0.00000000e+00  8.29916828e-01 -1.47803263e-01 -7.98954560e-01
   1.26994100e-01]
 [ 1.00000000e+00  4.79900168e-01 -6.08821961e-01  2.79676018e-01
   4.93934677e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.93274542e-01 -2.46103848e-02
  -1.01645474e-03]
 [ 0.00000000e+00  0.00000000e+00  9.71773284e-01 -6.68473529e-02
  -9.68495580e-01]
 [ 0.00000000e+00  0.00000000e+00 -2.35916690e-01 -2.75353438e-01
   2.48998865e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89664212e-12 -9.59016119e-01
  -3.98463344e-03]]",[ 0.84531973 -1.8089581  -0.28728706  1.5848593   1.2855292  -1.3193578 ],0.0,[0.002 0.041 0.001 0.032 0.021],0.032,0.054000000000000006,0.09700000000000003
47250,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_1,1,3.947865009307861,True,1.01,"[[ 0.00000000e+00  1.04704273e+00 -1.71910295e-02 -2.43187187e-02
  -8.45809751e-02]
 [ 1.00000000e+00  1.00867564e+00 -2.06743917e-02  1.44145157e-02
   7.03231536e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.60175781e-01  6.96000812e-01
   8.44221488e-04]
 [ 0.00000000e+00  0.00000000e+00  7.68909124e-01 -6.39344928e-01
  -6.39344928e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.39358084e-01 -7.68893303e-01
  -7.68893303e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663864e-12 -6.41497079e-03
  -6.41497079e-03]]",[ 1.03114133 -2.26445946 -1.56438131 -0.11753016  1.68065152 -2.44591562],0.0,[0.018 0.065 0.031 0.    0.036],0.036000000000000004,0.067,0.15
47251,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_1,2,1.5172200202941897,True,1.073,"[[ 0.00000000e+00  1.16701185e+00 -3.16275463e-02 -3.70239176e-02
  -7.50156092e-02]
 [ 1.00000000e+00  8.68658799e-01 -2.94904984e-02  2.72700358e-02
   8.04528077e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.60538152e-01  6.96877941e-01
  -6.41108909e-05]
 [ 0.00000000e+00  0.00000000e+00  6.81965387e-01 -7.31330285e-01
  -7.31330285e-01]
 [ 0.00000000e+00  0.00000000e+00 -7.31384448e-01 -6.81914885e-01
  -6.81914885e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89674967e-12 -1.21698053e-02
  -1.21698053e-02]]",[ 1.14105299 -2.39114616 -1.55862622 -0.09271287  1.66409206 -2.31462473],0.0,[0.034 0.072 0.031 0.    0.035],0.035,0.066,0.172
47252,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_1,3,1.4328620433807373,True,1.068,"[[ 0.00000000e+00  1.14634340e+00 -7.52929140e-02 -7.16332701e-02
  -7.70542735e-02]
 [ 1.00000000e+00  9.01636031e-01 -7.39103556e-02  7.66949572e-02
   7.84993584e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.59608524e-01  7.00676438e-01
   6.99755410e-04]
 [ 0.00000000e+00  0.00000000e+00  7.00524462e-01 -7.13623449e-01
  -7.13623449e-01]
 [ 0.00000000e+00  0.00000000e+00 -7.13628389e-01 -7.00519613e-01
  -7.00519613e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89674967e-12  3.72089063e-03
   3.72089063e-03]]",[ 1.16136123 -2.3654605  -1.57451723 -0.00726466  1.57169949 -2.33719931],0.0,[0.038 0.071 0.031 0.    0.031],0.031,0.062,0.171
47253,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_1,4,1.606353998184204,True,1.115,"[[ 0.00000000e+00  1.25245474e+00 -1.94646291e-01 -1.35348800e-01
  -6.49492988e-02]
 [ 1.00000000e+00  7.21229926e-01 -1.42394442e-01  1.97664970e-01
   8.87779629e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.57389960e-01  6.87637508e-01
  -2.48769396e-04]
 [ 0.00000000e+00  0.00000000e+00  5.90429856e-01 -8.07041355e-01
  -8.07041355e-01]
 [ 0.00000000e+00  0.00000000e+00 -8.07088958e-01 -5.90395032e-01
  -5.90395032e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89674967e-12  1.08608642e-02
   1.08608642e-02]]",[ 1.22007572 -2.51000132 -1.5816574   0.1859955   1.3870625  -2.2040147 ],0.0,[0.049 0.08  0.032 0.    0.024],0.032,0.055999999999999994,0.185
47254,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_1,5,1.6194119453430176,True,1.005,"[[ 0.00000000e+00  1.04309474e+00 -1.69659831e-01 -2.00056068e-01
  -8.42041375e-02]
 [ 1.00000000e+00  9.93575062e-01 -2.01838710e-01  1.70993161e-01
   7.07783868e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.59163657e-01  6.82745482e-01
  -2.88433141e-04]
 [ 0.00000000e+00  0.00000000e+00  7.65489434e-01 -6.43445222e-01
  -6.43445222e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.43448465e-01 -7.65485576e-01
  -7.65485576e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89669416e-12  3.17494194e-03
   3.17494194e-03]]",[ 1.02947924 -2.26979103 -1.57397127  0.22059398  1.35282449 -2.45201708],0.0,[0.017 0.065 0.031 0.001 0.023],0.031,0.055,0.13699999999999998
47255,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_1,6,1.5234818458557131,True,1.001,"[[ 0.00000000e+00  1.08994252e+00 -2.57516342e-01 -2.61308536e-01
  -7.88060546e-02]
 [ 1.00000000e+00  8.92890449e-01 -2.64454157e-01  2.59484994e-01
   7.67422940e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.57958697e-01  6.51088982e-01
   4.75463661e-04]
 [ 0.00000000e+00  0.00000000e+00  7.16442068e-01 -6.97635896e-01
  -6.97635896e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.97646589e-01 -7.16431086e-01
  -7.16431086e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89630558e-12  5.53672584e-03
   5.53672584e-03]]",[ 1.09522348 -2.34290369 -1.57633308  0.37784414  1.18862971 -2.37886092],0.0,[0.026 0.07  0.031 0.002 0.018],0.031,0.051,0.147
47256,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_1,7,1.51633882522583,True,1.012,"[[ 0.00000000e+00  1.20173548e+00 -3.62541663e-01 -2.68066169e-01
  -6.42734935e-02]
 [ 1.00000000e+00  6.61504041e-01 -2.61021257e-01  3.59853448e-01
   8.92686699e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.65324851e-01  6.12728832e-01
   1.50328149e-04]
 [ 0.00000000e+00  0.00000000e+00  5.84291841e-01 -8.11486219e-01
  -8.11486219e-01]
 [ 0.00000000e+00  0.00000000e+00 -8.11543619e-01 -5.84250514e-01
  -5.84250514e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89674967e-12 -1.18934179e-02
  -1.18934179e-02]]",[ 1.20078373 -2.51758548 -1.55890263  0.50500088  1.06442873 -2.20367574],0.0,[0.045 0.08  0.031 0.003 0.014],0.031,0.048,0.173
47257,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_1,8,1.6095139980316162,True,0.8809999999999999,"[[ 0.00000000e+00  9.72640857e-01 -3.42181846e-01 -4.02865291e-01
  -8.37587975e-02]
 [ 1.00000000e+00  8.94272577e-01 -4.01974604e-01  3.41588544e-01
   7.12972888e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.60966205e-01  5.62427120e-01
   1.07724434e-03]
 [ 0.00000000e+00  0.00000000e+00  7.61468514e-01 -6.48200814e-01
  -6.48200814e-01]
 [ 0.00000000e+00  0.00000000e+00 -6.48201899e-01 -7.61467239e-01
  -7.61467239e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89641661e-12 -1.82979090e-03
  -1.82979090e-03]]",[ 1.00330541 -2.27601702 -1.56896653  0.64027795  0.92072507 -2.43893959],0.0,[0.014 0.066 0.031 0.005 0.011],0.031,0.047,0.127
47258,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_1,9,1.5219550132751465,True,0.83,"[[ 0.00000000e+00  8.34970506e-01 -3.00175069e-01 -4.66717573e-01
  -9.24400716e-02]
 [ 1.00000000e+00  9.96245079e-01 -4.65404063e-01  2.99048687e-01
   5.96222589e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.61699243e-01  5.40777810e-01
  -1.39316563e-04]
 [ 0.00000000e+00  0.00000000e+00  8.40367067e-01 -5.42015157e-01
  -5.42015157e-01]
 [ 0.00000000e+00  0.00000000e+00 -5.42017706e-01 -8.40363114e-01
  -8.40363114e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89630558e-12 -3.06690171e-03
  -3.06690171e-03]]",[ 0.81643075 -2.14363256 -1.56772942  0.68764584  0.88441701 -2.56107823],0.0,[0.001 0.058 0.031 0.006 0.01 ],0.031,0.047,0.106
47259,_roll_z_0_1_roll_y_0_7_pitch_y_0_7_pitch_y_0_1,10,1.8348720073699951,True,0.872,"[[ 0.00000000e+00  1.15372823e+00 -4.99323533e-01 -3.14637924e-01
  -5.82433494e-02]
 [ 1.00000000e+00  5.27646815e-01 -3.11698991e-01  4.98571349e-01
   9.33113891e-02]
 [ 0.00000000e+00  0.00000000e+00 -1.63345651e-01  5.09092814e-01
  -8.34815101e-04]
 [ 0.00000000e+00  0.00000000e+00  5.29536808e-01 -8.48273280e-01
  -8.48273280e-01]
 [ 0.00000000e+00  0.00000000e+00 -8.48286961e-01 -5.29528268e-01
  -5.29528268e-01]
 [ 0.00000000e+00  1.00000000e+00  4.89663735e-12 -5.67935909e-03
  -5.67935909e-03]]",[ 1.18772089 -2.58353821 -1.56511694  0.75469607  0.82368968 -2.12013759],0.0,[0.043 0.085 0.031 0.007 0.009],0.031,0.047,0.17500000000000002
