,Link2 length,Link3 length,Link4 length,Link5 length,Link6 length,Success_Rates,Manipulability_Rates,Joint2 type_pitch,Joint2 type_pris,Joint2 type_roll,Joint3 type_pitch,Joint3 type_pris,Joint3 type_roll,Joint4 type_pitch,Joint4 type_pris,Joint4 type_roll,Joint5 type_pitch,Joint5 type_pris,Joint5 type_roll,Joint6 type_pitch,Joint6 type_pris,Joint6 type_roll,Joint2 axis_y,Joint2 axis_z,Joint3 axis_x,Joint3 axis_y,Joint3 axis_z,Joint4 axis_x,Joint4 axis_y,Joint4 axis_z,Joint5 axis_x,Joint5 axis_y,Joint5 axis_z,Joint6 axis_x,Joint6 axis_y,Joint6 axis_z,Configuration index
6651,0.3,0.1,0.3,0.1,0.5,0.5,9.287650903060664e-07,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2185
6652,0.3,0.1,0.3,0.5,0.1,0.3,2.326790989526964e-05,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,2039
6653,0.3,0.1,0.5,0.7,0.1,0.4,6.33828181787234e-06,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2040
6654,0.3,0.1,0.7,0.1,0.7,0.4,0.4630143628789414,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,2103
6655,0.3,0.1,0.7,0.3,0.5,0.6,3.1891708446950406e-05,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2104
6656,0.3,0.1,0.1,0.5,0.5,0.4,7.820679138803081e-06,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1826
6657,0.3,0.1,0.1,0.7,0.7,0.1,3.2236998935493967e-06,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1825
6658,0.3,0.1,0.1,0.5,0.7,0.5,7.819776907566735e-06,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1764
6659,0.3,0.1,0.3,0.7,0.3,0.5,3.5969993568053304e-06,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1797
6660,0.3,0.1,0.3,0.5,0.5,0.2,0.4852852857227219,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1713
6661,0.3,0.1,0.5,0.3,0.7,0.3,0.0001103296516128,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1711
6662,0.3,0.1,0.1,0.5,0.7,0.2,0.1553148354199938,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1795
6663,0.3,0.1,0.5,0.3,0.1,0.1,9.2775853548824e-09,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1762
6664,0.3,0.1,0.1,0.7,0.1,0.2,0.4630142897824988,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1725
6665,0.3,0.1,0.3,0.5,0.5,0.5,7.781213584197016e-06,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1791
6666,0.3,0.1,0.3,0.5,0.1,0.5,0.4839441537441031,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1709
6667,0.3,0.1,0.5,0.5,0.3,0.5,0.7039497740738023,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1852
6668,0.3,0.1,0.5,0.3,0.5,0.3,0.4630143629652218,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1726
6669,0.3,0.1,0.5,0.1,0.5,0.5,0.5029623388941907,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1680
6670,0.3,0.1,0.7,0.1,0.1,0.5,0.0002809055739212,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1790
6671,0.3,0.1,0.7,0.1,0.1,0.4,0.5927323744877013,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1710
6672,0.3,0.1,0.7,0.3,0.1,0.4,0.5368671005463268,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1709
6673,0.3,0.1,0.7,0.7,0.1,0.3,0.5368671005463269,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1709
6674,0.3,0.1,0.7,0.3,0.1,0.5,0.4630143629058078,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1724
6675,0.3,0.3,0.1,0.5,0.1,0.5,0.5036813687027984,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2356
6676,0.3,0.3,0.3,0.1,0.3,0.5,0.4036333073369604,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2303
6677,0.3,0.3,0.5,0.1,0.3,0.5,8.132397273923813e-06,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2478
6678,0.3,0.3,0.7,0.1,0.3,0.5,0.0003073548797625,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2737
6679,0.3,0.3,0.7,0.1,0.3,0.2,8.141470860017245e-06,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2354
6680,0.3,0.3,0.7,0.1,0.5,0.5,4.44759102609231e-06,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,2474
6681,0.3,0.3,0.1,0.5,0.5,0.5,0.3311369781457247,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2556
6682,0.3,0.3,0.1,0.5,0.5,0.5,6.552389518315484e-06,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2722
6683,0.3,0.3,0.3,0.1,0.5,0.5,8.345128116679975e-06,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2558
6684,0.3,0.3,0.3,0.3,0.3,0.4,7.907804406372188e-12,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,2726
6685,0.3,0.3,0.3,0.1,0.3,0.5,0.4733175495288302,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2631
6686,0.3,0.3,0.5,0.7,0.1,0.3,0.5204639979572573,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2556
6687,0.3,0.3,0.5,0.7,0.1,0.2,3.260137810726763e-05,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,2633
6688,0.3,0.3,0.5,0.1,0.7,0.5,1.0711692125080331e-05,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,2300
6689,0.3,0.3,0.7,0.3,0.1,0.5,0.6293264822798298,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,2555
6690,0.3,0.3,0.1,0.5,0.5,0.5,0.5349006860947058,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2461
6691,0.3,0.3,0.3,0.1,0.5,0.5,0.2950325900099862,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2720
6692,0.3,0.3,0.3,0.1,0.3,0.3,0.2945644160073877,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2551
6693,0.3,0.3,0.3,0.3,0.5,0.5,1.778446540564174e-05,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2547
6694,0.3,0.3,0.3,0.1,0.5,0.5,2.3560873771185896e-05,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,2713
6695,0.3,0.3,0.3,0.5,0.3,0.4,2.4477730870270902e-06,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2345
6696,0.3,0.3,0.5,0.7,0.1,0.5,3.931272125206215e-06,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2462
6697,0.3,0.3,0.5,0.1,0.3,0.5,0.2938323076851629,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2267
6698,0.3,0.3,0.7,0.5,0.1,0.5,0.3901172727926104,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,2552
6699,0.3,0.3,0.1,0.5,0.3,0.5,2.2311663994323863e-05,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2203
6700,0.3,0.3,0.3,0.5,0.1,0.3,0.4630143618668965,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1906
6701,0.3,0.3,0.5,0.1,0.7,0.5,0.2942847255398789,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,2199
6702,0.3,0.3,0.5,0.1,0.3,0.2,2.023867124049024e-05,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1876
6703,0.3,0.3,0.1,0.1,0.5,0.1,4.541012064871613e-12,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,2193
6704,0.3,0.3,0.3,0.7,0.1,0.3,0.4758275170734629,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2192
6705,0.3,0.3,0.3,0.7,0.1,0.2,1.426914951691822e-07,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1903
6706,0.3,0.3,0.5,0.1,0.1,0.1,0.543587228692242,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,2195
6707,0.3,0.3,0.1,0.3,0.3,0.5,0.4630143628834953,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,2103
6708,0.3,0.3,0.3,0.5,0.1,0.2,0.4172519444549254,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2043
6709,0.3,0.3,0.5,0.3,0.5,0.1,0.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2042
6710,0.3,0.3,0.5,0.5,0.1,0.3,0.5230169985498375,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2041
6711,0.3,0.3,0.1,0.5,0.7,0.4,4.992743157272492e-06,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1797
6712,0.3,0.3,0.1,0.1,0.7,0.4,8.932308507252063e-07,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1765
6713,0.3,0.3,0.3,0.5,0.3,0.5,0.0001574605588854,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1796
6714,0.3,0.3,0.3,0.3,0.3,0.5,2.199992539773047e-05,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1694
6715,0.3,0.3,0.5,0.1,0.7,0.4,8.932308511375574e-07,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1765
6716,0.3,0.3,0.1,0.1,0.5,0.1,2.2695321245556145e-12,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1727
6717,0.3,0.3,0.5,0.1,0.1,0.2,0.253516101636809,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1855
6718,0.3,0.3,0.5,0.1,0.7,0.2,1.742893855622796e-05,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1853
6719,0.3,0.3,0.1,0.7,0.1,0.5,0.0001805087919011,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1819
6720,0.3,0.3,0.1,0.5,0.3,0.3,0.4811785975954515,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1680
6721,0.3,0.3,0.3,0.5,0.5,0.5,3.147806180565858e-05,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1790
6722,0.3,0.3,0.7,0.1,0.5,0.5,0.7942482966213291,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1852
6723,0.3,0.5,0.1,0.3,0.3,0.5,2.090206442268033e-05,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,2734
6724,0.3,0.5,0.3,0.3,0.1,0.5,6.063066855208248e-06,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,2736
6725,0.3,0.5,0.5,0.3,0.1,0.5,0.5369926122330827,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2729
6726,0.3,0.5,0.7,0.1,0.3,0.5,5.931090386330921e-06,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2643
6727,0.3,0.5,0.7,0.3,0.1,0.7,0.4859487515385334,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2735
6728,0.3,0.5,0.1,0.3,0.1,0.2,4.812137667592136e-12,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,2469
6729,0.3,0.5,0.5,0.1,0.1,0.1,1.0453131409159738e-08,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,2632
6730,0.3,0.5,0.5,0.3,0.3,0.5,0.6529713454460047,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,2555
6731,0.3,0.5,0.1,0.3,0.3,0.5,0.3864351802394463,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2629
6732,0.3,0.5,0.1,0.5,0.5,0.5,0.4098689441378129,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2720
6733,0.3,0.5,0.1,0.5,0.3,0.5,2.2109018937179463e-05,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2716
6734,0.3,0.5,0.1,0.5,0.3,0.5,0.0003128065725562,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2545
6735,0.3,0.5,0.1,0.3,0.7,0.5,0.0002557750349636,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2389
6736,0.3,0.5,0.1,0.5,0.3,0.4,7.417494297599451e-06,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2388
6737,0.3,0.5,0.1,0.1,0.3,0.5,2.3828533860771304e-05,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2226
6738,0.3,0.5,0.3,0.3,0.5,0.5,0.0002574525165333,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2545
6739,0.3,0.5,0.3,0.1,0.1,0.5,6.190693210086305e-06,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2264
6740,0.3,0.5,0.3,0.3,0.1,0.5,2.551368077902494e-05,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2225
6741,0.3,0.5,0.5,0.3,0.3,0.5,0.4135475849759532,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2719
6742,0.3,0.5,0.5,0.1,0.3,0.4,7.417492338067774e-06,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2389
6743,0.3,0.5,0.5,0.1,0.3,0.2,3.9312689492835975e-06,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2345
6744,0.3,0.5,0.5,0.3,0.3,0.2,0.2359236205151332,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2347
6745,0.3,0.5,0.7,0.3,0.1,0.5,3.38796966381632e-05,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2298
6746,0.3,0.5,0.3,0.3,0.1,0.2,0.4630143618668965,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2121
6747,0.3,0.5,0.5,0.3,0.1,0.2,0.4630143629660177,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1989
6748,0.3,0.5,0.1,0.7,0.1,0.3,0.4630143629652217,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,2112
6749,0.3,0.5,0.1,0.7,0.3,0.2,8.910007919018558e-07,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1902
6750,0.3,0.5,0.3,0.1,0.5,0.1,8.910030589102666e-07,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,2116
6751,0.3,0.5,0.1,0.7,0.1,0.1,0.4311104589374507,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2041
6752,0.3,0.5,0.1,0.3,0.5,0.2,1.7055080892959758e-07,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1712
6753,0.3,0.5,0.1,0.5,0.5,0.7,8.910030586784419e-07,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1728
6754,0.3,0.5,0.3,0.1,0.3,0.4,1.8391512613118722e-07,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1765
6755,0.3,0.5,0.3,0.3,0.1,0.2,6.190705753899109e-06,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1711
6756,0.3,0.5,0.3,0.1,0.5,0.5,2.978399737156914e-05,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1694
6757,0.3,0.5,0.5,0.3,0.1,0.5,6.190705808576335e-06,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1827
6758,0.3,0.5,0.1,0.3,0.1,0.4,2.484901834189858e-05,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1793
6759,0.3,0.5,0.1,0.3,0.5,0.4,3.837952068113112e-05,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1693
6760,0.3,0.5,0.1,0.1,0.5,0.3,7.074680471377924e-06,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1791
6761,0.3,0.5,0.1,0.5,0.1,0.5,9.145856229285637e-06,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1791
6762,0.3,0.5,0.1,0.7,0.3,0.3,0.4630143629660506,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1726
6763,0.3,0.5,0.3,0.3,0.5,0.7,0.4630143629058076,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1724
6764,0.3,0.5,0.3,0.3,0.5,0.5,3.9279837599701215e-05,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1692
6765,0.3,0.5,0.5,0.1,0.3,0.5,0.0003302728717486,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1790
6766,0.3,0.5,0.5,0.1,0.3,0.5,0.4630143629058078,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1724
6767,0.3,0.7,0.1,0.5,0.1,0.3,1.4273782564827943e-11,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2391
6768,0.3,0.7,0.1,0.7,0.1,0.3,1.427366941489476e-11,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2391
6769,0.3,0.7,0.3,0.1,0.1,0.5,3.56461687681997e-07,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2473
6770,0.3,0.7,0.1,0.1,0.5,0.4,0.5166294247691775,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2631
6771,0.3,0.7,0.3,0.1,0.3,0.5,1.3312764992132602e-05,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,2228
6772,0.3,0.7,0.3,0.3,0.1,0.5,9.27058823684364e-06,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,2270
6773,0.3,0.7,0.5,0.3,0.1,0.2,9.2705857284742e-06,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,2351
6774,0.3,0.7,0.1,0.1,0.7,0.5,0.0002697161782747,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,2713
6775,0.3,0.7,0.1,0.5,0.1,0.2,0.4630143629660607,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2387
6776,0.3,0.7,0.3,0.3,0.1,0.5,0.0001363742174926,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2717
6777,0.3,0.7,0.3,0.1,0.1,0.5,3.989567817344328e-05,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,2544
6778,0.3,0.7,0.5,0.1,0.3,0.5,0.4795064421680794,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,2630
6779,0.3,0.7,0.5,0.1,0.1,0.5,0.540512453771714,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2549
6780,0.3,0.7,0.1,0.1,0.3,0.4,0.5096056637849187,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2201
6781,0.3,0.7,0.1,0.3,0.5,0.3,1.466257358545403e-07,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2118
6782,0.3,0.7,0.3,0.5,0.1,0.5,2.0442859518715168e-12,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2198
6783,0.3,0.7,0.1,0.1,0.5,0.4,0.4630143629652217,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1984
6784,0.3,0.7,0.1,0.1,0.5,0.1,0.5738797583193151,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1875
6785,0.3,0.7,0.3,0.1,0.5,0.1,3.694586399932734e-05,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,2045
6786,0.3,0.7,0.3,0.3,0.1,0.2,4.540995855710746e-12,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2109
6787,0.3,0.7,0.1,0.3,0.1,0.5,1.7579193487337313e-08,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2187
6788,0.3,0.7,0.1,0.1,0.1,0.4,0.5319630028526778,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1820
6789,0.3,0.7,0.1,0.3,0.5,0.5,0.5368670941598609,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1760
