,Link2 length,Link3 length,Link4 length,Link5 length,Link6 length,Success_Rates,Manipulability_Rates,Joint2 type_pitch,Joint2 type_pris,Joint2 type_roll,Joint3 type_pitch,Joint3 type_pris,Joint3 type_roll,Joint4 type_pitch,Joint4 type_pris,Joint4 type_roll,Joint5 type_pitch,Joint5 type_pris,Joint5 type_roll,Joint6 type_pitch,Joint6 type_pris,Joint6 type_roll,Joint2 axis_y,Joint2 axis_z,Joint3 axis_x,Joint3 axis_y,Joint3 axis_z,Joint4 axis_x,Joint4 axis_y,Joint4 axis_z,Joint5 axis_x,Joint5 axis_y,Joint5 axis_z,Joint6 axis_x,Joint6 axis_y,Joint6 axis_z
7768,0.5,0.3,0.1,0.5,0.3,0.5,0.45733008374569334,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
7769,0.5,0.3,0.3,0.3,0.3,0.4,4.30102168001753e-06,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
7770,0.5,0.3,0.5,0.1,0.1,0.1,3.2239664529643367e-07,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
7771,0.5,0.3,0.5,0.1,0.1,0.3,0.2498459431007813,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0
7772,0.5,0.3,0.1,0.7,0.1,0.4,0.46301436296522147,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
7773,0.5,0.3,0.1,0.7,0.1,0.1,0.463014362965221,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
7774,0.5,0.3,0.1,0.3,0.5,0.3,2.26815855451817e-12,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1
7775,0.5,0.3,0.3,0.7,0.1,0.5,0.4879355441809088,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
7776,0.5,0.3,0.3,0.1,0.1,0.1,8.909985240709856e-07,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
7777,0.5,0.3,0.1,0.7,0.3,0.5,0.20375916922763063,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
7778,0.5,0.3,0.1,0.3,0.5,0.1,1.0385234291716294e-05,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1
7779,0.5,0.3,0.1,0.5,0.5,0.3,2.5740458820694093e-07,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
7780,0.5,0.3,0.3,0.3,0.1,0.5,0.463014362966001,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
7781,0.5,0.3,0.5,0.1,0.3,0.5,8.919029064717577e-08,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
7782,0.5,0.3,0.5,0.5,0.1,0.5,0.004466432000158725,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
7783,0.5,0.3,0.7,0.1,0.1,0.5,0.08813644039703096,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
7784,0.5,0.3,0.1,0.5,0.5,0.3,8.90914183966947e-07,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
7785,0.5,0.3,0.1,0.1,0.5,0.3,2.2711993419814172e-07,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
7786,0.5,0.3,0.1,0.7,0.1,0.2,0.1990718609643566,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
7787,0.5,0.3,0.5,0.3,0.1,0.2,1.818908541950237e-05,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
7788,0.5,0.3,0.1,0.3,0.1,0.5,8.910097284659961e-07,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
7789,0.5,0.3,0.1,0.5,0.5,0.5,0.018304385057631444,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
7790,0.5,0.3,0.3,0.1,0.1,0.2,0.49352709584080123,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
7791,0.5,0.3,0.5,0.1,0.3,0.1,0.000140288990542248,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
7792,0.5,0.5,0.1,0.7,0.1,0.5,0.2787634079105292,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0
7793,0.5,0.5,0.3,0.5,0.1,0.5,0.37027124114084614,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
7794,0.5,0.5,0.1,0.1,0.1,0.2,0.0001256771078417407,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
7795,0.5,0.5,0.1,0.3,0.1,0.2,4.154249967173398e-06,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
7796,0.5,0.5,0.3,0.5,0.1,0.3,0.2455504468400488,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
7797,0.5,0.5,0.3,0.1,0.1,0.3,0.2477126836319125,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0
7798,0.5,0.5,0.3,0.3,0.3,0.5,6.137089509426493e-11,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
7799,0.5,0.5,0.1,0.1,0.7,0.1,8.910007925187278e-07,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
7800,0.5,0.5,0.1,0.3,0.1,0.2,0.24771677579031173,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
7801,0.5,0.5,0.1,0.3,0.1,0.1,0.00014905537208354932,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
7802,0.5,0.5,0.3,0.3,0.3,0.4,8.910030590114274e-07,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
7803,0.5,0.7,0.1,0.3,0.3,0.4,4.657422900994834e-06,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
7804,0.5,0.7,0.3,0.3,0.1,0.3,3.49910994025401e-05,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
7805,0.5,0.7,0.1,0.3,0.1,0.1,0.34031555601694113,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0
7806,0.5,0.7,0.3,0.3,0.1,0.5,7.516283561795968e-08,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
7807,0.5,0.1,0.3,0.5,0.5,0.5,0.4630143629066647,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
7808,0.5,0.1,0.3,0.7,0.1,0.5,0.4754528543293472,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
7809,0.5,0.1,0.5,0.5,0.1,0.4,0.4630143629066649,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
7810,0.5,0.1,0.7,0.1,0.5,0.2,7.417496806599358e-06,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
7811,0.5,0.1,0.7,0.5,0.1,0.2,7.417496806599372e-06,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
7812,0.5,0.1,0.3,0.3,0.3,0.2,0.4966544744999517,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0
7813,0.5,0.1,0.1,0.1,0.5,0.2,0.5054893886261227,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
7814,0.5,0.1,0.1,0.3,0.5,0.3,0.4641704549111962,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
7815,0.5,0.1,0.5,0.1,0.5,0.2,7.436019699582072e-06,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
7816,0.5,0.1,0.5,0.5,0.3,0.1,7.4174990740190146e-06,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
7817,0.5,0.1,0.5,0.3,0.1,0.3,0.0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
7818,0.5,0.1,0.5,0.3,0.3,0.1,9.714877073736147e-06,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
7819,0.5,0.1,0.7,0.1,0.5,0.4,0.4630143628739859,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
7820,0.5,0.1,0.3,0.3,0.5,0.2,7.417496807010598e-06,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7821,0.5,0.1,0.1,0.1,0.7,0.2,2.259006433533096e-12,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0
7822,0.5,0.1,0.3,0.7,0.1,0.3,9.411825428699238e-06,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1
7823,0.5,0.1,0.7,0.5,0.1,0.3,9.542548798185304e-06,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
7824,0.5,0.1,0.1,0.5,0.5,0.2,0.4998814666961332,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
7825,0.5,0.3,0.5,0.1,0.1,0.2,7.417494539590949e-06,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
7826,0.5,0.3,0.1,0.3,0.3,0.1,2.2822971203630283e-12,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
7827,0.5,0.3,0.3,0.5,0.1,0.3,3.904657638972439e-12,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
7828,0.5,0.3,0.3,0.1,0.1,0.2,2.2898064215829014e-12,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
7829,0.5,0.3,0.5,0.1,0.3,0.4,2.409188358761393e-12,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
7830,0.5,0.3,0.7,0.3,0.1,0.2,2.3418244214317185e-12,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
7831,0.5,0.3,0.3,0.7,0.1,0.4,0.4630143629066651,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
7832,0.5,0.3,0.3,0.5,0.1,0.2,0.0002691168297305808,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
7833,0.5,0.3,0.5,0.3,0.1,0.1,0.4911008930740552,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
7834,0.5,0.3,0.5,0.5,0.1,0.5,3.525574338853758e-05,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
7835,0.5,0.3,0.1,0.1,0.7,0.3,0.0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
7836,0.5,0.3,0.3,0.1,0.5,0.3,0.4630143618677535,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
7837,0.5,0.3,0.5,0.1,0.5,0.1,8.678274577780149e-06,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
7838,0.5,0.3,0.1,0.5,0.5,0.1,2.2647132108715703e-12,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1
7839,0.5,0.3,0.3,0.1,0.3,0.1,0.5053329778290965,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
7840,0.5,0.3,0.1,0.3,0.3,0.2,0.0002486762138520731,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
7841,0.5,0.5,0.1,0.3,0.1,0.1,7.417499074019001e-06,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7842,0.5,0.5,0.3,0.3,0.3,0.2,2.2799288763394115e-12,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
7843,0.5,0.5,0.3,0.1,0.1,0.1,2.3521725929806398e-12,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
7844,0.5,0.5,0.1,0.7,0.1,0.5,0.5166294260115678,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
7845,0.5,0.5,0.1,0.7,0.1,0.1,8.32450928047779e-06,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
7846,0.5,0.7,0.3,0.1,0.1,0.1,0.5461075314592027,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
7847,0.5,0.1,0.1,0.1,0.5,0.3,1.7209098511741954e-05,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
7848,0.5,0.1,0.3,0.3,0.5,0.3,1.7209164929096426e-05,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1
7849,0.5,0.1,0.5,0.3,0.3,0.2,7.417496789017868e-06,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
7850,0.5,0.1,0.7,0.3,0.3,0.4,0.46301436180833955,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
7851,0.5,0.1,0.1,0.5,0.5,0.3,0.28936485793437083,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
7852,0.5,0.1,0.1,0.7,0.1,0.1,0.06000618068932569,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
7853,0.5,0.1,0.3,0.5,0.3,0.4,0.28503451535715746,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
7854,0.5,0.1,0.5,0.3,0.5,0.2,0.28457201937365434,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0
7855,0.5,0.1,0.5,0.3,0.5,0.2,1.1303201224078986e-08,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
7856,0.5,0.1,0.7,0.1,0.3,0.1,7.417496787846733e-06,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
7857,0.5,0.1,0.1,0.5,0.5,0.2,1.778497127706378e-28,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
7858,0.5,0.1,0.1,0.1,0.7,0.3,1.8302257861956257e-36,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
7859,0.5,0.1,0.3,0.5,0.3,0.4,1.774685568687034e-12,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
7860,0.5,0.1,0.5,0.1,0.7,0.2,2.6558972343101288e-14,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0
7861,0.5,0.1,0.7,0.3,0.3,0.5,1.5541117354994218e-12,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
7862,0.5,0.1,0.5,0.1,0.5,0.3,0.4630143618083399,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
7863,0.5,0.1,0.1,0.5,0.1,0.2,2.5405921126069715e-14,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
7864,0.5,0.1,0.3,0.3,0.3,0.2,2.540592112422047e-14,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
7865,0.5,0.1,0.7,0.3,0.3,0.1,0.2503186820425302,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
7866,0.5,0.3,0.1,0.3,0.1,0.3,4.20402947826194e-06,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0
7867,0.5,0.3,0.1,0.5,0.1,0.5,3.572301974413505e-07,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
7868,0.5,0.3,0.3,0.1,0.3,0.3,1.4019993996764888e-05,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0
7869,0.5,0.3,0.1,0.3,0.7,0.3,0.28457520888770643,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
7870,0.5,0.3,0.1,0.5,0.1,0.1,0.4630143628472506,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
7871,0.5,0.3,0.3,0.3,0.5,0.4,7.417492661818482e-06,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
7872,0.5,0.3,0.3,0.3,0.5,0.2,7.783788283118215e-05,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
7873,0.5,0.3,0.5,0.1,0.1,0.1,1.2237102819745824e-05,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
7874,0.5,0.3,0.1,0.3,0.3,0.3,1.2235471791762541e-12,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0
7875,0.5,0.3,0.1,0.1,0.7,0.2,6.237966000031903e-14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0
7876,0.5,0.3,0.1,0.3,0.1,0.2,2.2002173092710794e-14,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0
7877,0.5,0.3,0.5,0.3,0.3,0.5,1.1408380820383707e-12,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
7878,0.5,0.3,0.5,0.3,0.1,0.5,1.2598367808478694e-13,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
7879,0.5,0.3,0.7,0.1,0.3,0.5,9.400856088908119e-33,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
7880,0.5,0.3,0.3,0.1,0.3,0.2,2.1514374431434975e-05,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
7881,0.5,0.3,0.1,0.3,0.1,0.1,2.4158696095270612e-05,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
7882,0.5,0.3,0.1,0.1,0.5,0.2,0.2498459425441736,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
7883,0.5,0.3,0.5,0.1,0.1,0.3,2.9406081918096545e-14,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
7884,0.5,0.5,0.1,0.1,0.7,0.5,0.4630143618083395,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
7885,0.5,0.5,0.1,0.1,0.7,0.1,0.24984690681875632,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
7886,0.5,0.5,0.1,0.1,0.7,0.5,4.938786438863578e-09,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
7887,0.5,0.5,0.7,0.1,0.1,0.2,7.57725775472658e-09,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
7888,0.5,0.5,0.3,0.1,0.3,0.1,2.6549522729683062e-05,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
7889,0.5,0.5,0.1,0.7,0.1,0.4,3.935473993459085e-14,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
7890,0.5,0.5,0.3,0.3,0.1,0.3,4.724973615758493e-06,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0
7891,0.5,0.5,0.1,0.7,0.1,0.7,6.13320653981361e-06,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
7892,0.5,0.5,0.1,0.5,0.1,0.7,3.427105492332529e-05,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
7893,0.5,0.5,0.3,0.5,0.1,0.6,9.25525579464171e-06,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
7894,0.5,0.5,0.3,0.3,0.3,0.2,2.7005162622791435e-13,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
7895,0.5,0.5,0.1,0.1,0.5,0.2,4.657768229601971e-06,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
7896,0.5,0.5,0.3,0.5,0.1,0.1,2.575687180661892e-12,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
7897,0.5,0.7,0.1,0.1,0.3,0.2,2.2360574711488303e-12,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
7898,0.5,0.7,0.1,0.1,0.1,0.1,2.940961610103002e-14,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0
7899,0.5,0.7,0.3,0.1,0.3,0.2,2.151437388402023e-05,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
7900,0.5,0.7,0.5,0.1,0.1,0.2,0.25031030327480547,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
7901,0.5,0.1,0.1,0.1,0.7,0.5,0.2503237154420001,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
7902,0.5,0.1,0.1,0.5,0.3,0.5,0.24984550549945578,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
7903,0.5,0.1,0.3,0.7,0.3,0.4,4.710101855351694e-12,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1
7904,0.5,0.1,0.3,0.3,0.3,0.3,8.910007918333326e-07,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
7905,0.5,0.1,0.5,0.3,0.1,0.5,9.450490516290464e-07,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
7906,0.5,0.1,0.5,0.1,0.5,0.5,0.4967653227341315,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
7907,0.5,0.1,0.5,0.1,0.3,0.4,4.002534560340735e-06,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
7908,0.5,0.1,0.7,0.3,0.1,0.5,4.091602239000032e-06,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
7909,0.5,0.1,0.1,0.5,0.3,0.5,0.24984605836030815,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
7910,0.5,0.1,0.1,0.5,0.3,0.4,8.910007896855029e-07,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
